time,latitude,longitude,height_msl
2025-09-05 16:46:34.700,39.194735731,-77.257752322,157.7624
2025-09-05 16:46:34.800,39.194736979,-77.257756973,157.7647
2025-09-05 16:46:34.900,39.194738126,-77.257761607,157.7510
2025-09-05 16:46:35.000,39.194739368,-77.257766474,157.7529
2025-09-05 16:46:35.100,39.194740525,-77.257771348,157.7620
2025-09-05 16:46:35.200,39.194741665,-77.257776205,157.7515
2025-09-05 16:46:35.300,39.194742937,-77.257781101,157.7583
2025-09-05 16:46:35.400,39.194744237,-77.257785913,157.7694
2025-09-05 16:46:35.500,39.194745554,-77.257790714,157.7567
2025-09-05 16:46:35.600,39.194746799,-77.257795477,157.7678
2025-09-05 16:46:35.700,39.194748056,-77.257800202,157.7499
2025-09-05 16:46:35.800,39.194749321,-77.257804884,157.7441
2025-09-05 16:46:35.900,39.194750465,-77.257809587,157.7458
2025-09-05 16:46:36.000,39.194751741,-77.257814312,157.7374
2025-09-05 16:46:36.100,39.194752851,-77.257818951,157.7319
2025-09-05 16:46:36.200,39.194754076,-77.257823585,157.7405
2025-09-05 16:46:36.300,39.194755356,-77.257828194,157.7229
2025-09-05 16:46:36.400,39.194756772,-77.257832791,157.7422
2025-09-05 16:46:36.500,39.194757935,-77.257837378,157.7181
2025-09-05 16:46:36.600,39.194759140,-77.257841907,157.7225
2025-09-05 16:46:36.700,39.194760288,-77.257846336,157.6958
2025-09-05 16:46:36.800,39.194761561,-77.257850838,157.7207
2025-09-05 16:46:36.900,39.194762852,-77.257855276,157.7161
2025-09-05 16:46:37.000,39.194764172,-77.257859625,157.7046
2025-09-05 16:46:37.100,39.194765481,-77.257864029,157.6947
2025-09-05 16:46:37.200,39.194766766,-77.257868553,157.7074
2025-09-05 16:46:37.300,39.194768026,-77.257872961,157.6817
2025-09-05 16:46:37.400,39.194769386,-77.257877502,157.7059
2025-09-05 16:46:37.500,39.194770884,-77.257881973,157.7085
2025-09-05 16:46:37.600,39.194772467,-77.257886456,157.7039
2025-09-05 16:46:37.700,39.194773988,-77.257891052,157.7271
2025-09-05 16:46:37.800,39.194775604,-77.257895722,157.7332
2025-09-05 16:46:37.900,39.194777226,-77.257900513,157.7557
2025-09-05 16:46:38.000,39.194778943,-77.257905213,157.7347
2025-09-05 16:46:38.150,39.194781562,-77.257912242,157.7298
2025-09-05 16:46:38.250,39.194783357,-77.257917227,157.7199
2025-09-05 16:46:38.350,39.194785135,-77.257922155,157.7107
2025-09-05 16:46:38.450,39.194787047,-77.257927166,157.7203
2025-09-05 16:46:38.550,39.194789059,-77.257932306,157.7271
2025-09-05 16:46:38.650,39.194791098,-77.257937552,157.7318
2025-09-05 16:46:38.750,39.194793277,-77.257942983,157.7413
2025-09-05 16:46:38.850,39.194795414,-77.257948480,157.7274
2025-09-05 16:46:38.950,39.194797589,-77.257954067,157.7581
2025-09-05 16:46:39.050,39.194799776,-77.257959693,157.7761
2025-09-05 16:46:39.150,39.194801971,-77.257965325,157.7767
2025-09-05 16:46:39.250,39.194804117,-77.257971053,157.7799
2025-09-05 16:46:39.350,39.194806315,-77.257976933,157.7815
2025-09-05 16:46:39.450,39.194808583,-77.257982760,157.7828
2025-09-05 16:46:39.550,39.194810837,-77.257988654,157.8012
2025-09-05 16:46:39.650,39.194813121,-77.257994513,157.8192
2025-09-05 16:46:39.750,39.194815387,-77.258000346,157.8138
2025-09-05 16:46:39.850,39.194817614,-77.258006303,157.8247
2025-09-05 16:46:39.950,39.194819825,-77.258012367,157.8320
2025-09-05 16:46:40.050,39.194822076,-77.258018345,157.8272
2025-09-05 16:46:40.150,39.194824378,-77.258024281,157.8407
2025-09-05 16:46:40.250,39.194826648,-77.258030254,157.8421
2025-09-05 16:46:40.350,39.194829063,-77.258036151,157.8607
2025-09-05 16:46:40.450,39.194831337,-77.258042176,157.8591
2025-09-05 16:46:40.550,39.194833723,-77.258048203,157.8825
2025-09-05 16:46:40.650,39.194836021,-77.258054218,157.8936
2025-09-05 16:46:40.750,39.194838377,-77.258060127,157.8826
2025-09-05 16:46:40.850,39.194840755,-77.258066283,157.9161
2025-09-05 16:46:40.950,39.194843123,-77.258072305,157.9255
2025-09-05 16:46:41.050,39.194845497,-77.258078341,157.9480
2025-09-05 16:46:41.150,39.194847862,-77.258084456,157.9558
2025-09-05 16:46:41.250,39.194850223,-77.258090583,157.9588
2025-09-05 16:46:41.350,39.194852633,-77.258096744,157.9889
2025-09-05 16:46:41.450,39.194855186,-77.258102972,158.0385
2025-09-05 16:46:41.550,39.194857699,-77.258109250,158.0608
2025-09-05 16:46:41.650,39.194860158,-77.258115406,158.0623
2025-09-05 16:46:41.750,39.194862662,-77.258121568,158.0917
2025-09-05 16:46:41.850,39.194865088,-77.258127702,158.0876
2025-09-05 16:46:41.950,39.194867582,-77.258133932,158.1028
2025-09-05 16:46:42.050,39.194869978,-77.258140067,158.1131
2025-09-05 16:46:42.150,39.194872398,-77.258146271,158.1255
2025-09-05 16:46:42.250,39.194874901,-77.258152468,158.1337
2025-09-05 16:46:42.350,39.194877427,-77.258158728,158.1571
2025-09-05 16:46:42.450,39.194879952,-77.258165049,158.1742
2025-09-05 16:46:42.550,39.194882267,-77.258171295,158.1854
2025-09-05 16:46:42.650,39.194884681,-77.258177510,158.2062
2025-09-05 16:46:42.750,39.194887116,-77.258183657,158.2333
2025-09-05 16:46:42.850,39.194889645,-77.258189869,158.2793
2025-09-05 16:46:42.950,39.194892169,-77.258196049,158.2927
2025-09-05 16:46:43.050,39.194894714,-77.258202268,158.3285
2025-09-05 16:46:43.150,39.194897222,-77.258208384,158.3422
